seed,condition,training_blocks,p_choose_A,value_A,value_B
4,reward_B,24,0.018137253334765326,0.06652472518375452,0.8648214273888097
4,reward_B,25,0.017269455580352557,0.06735659332290034,0.875635713197705
4,reward_B,26,0.016507182904700508,0.06812191201091433,0.8855848561418885
4,reward_B,27,0.015835164784026298,0.06882600520388749,0.8947380676505374
4,reward_B,28,0.015240722638421524,0.0694737709414226,0.9031590222384944
4,reward_B,29,0.01471326945485765,0.07006971541995488,0.9109063004594149
4,reward_B,30,0.014243916226038572,0.07061798434020461,0.9180337964226617
4,reward_B,31,0.013825160490956875,0.07112239174683443,0.9245910927088488
4,reward_B,32,0.013450638374127124,0.07158644656093383,0.9306238052921408
4,reward_B,33,0.013114926034098197,0.0720133769899054,0.9361739008687696
4,reward_B,34,0.012813379785396687,0.07240615298455899,0.941279988799268
4,reward_B,35,0.012542006664529272,0.0727675068996404,0.9459775896953265
4,reward_B,36,0.012297359095126806,0.07309995250151546,0.9502993825197005
4,reward_B,37,0.01207644873239736,0.07340580245524031,0.9542754319181244
4,reward_B,38,0.011876675650943176,0.0736871844126672,0.9579333973646744
4,reward_B,39,0.011695769869019308,0.07394605581349989,0.9612987255755006
4,reward_B,40,0.01153174283988506,0.07418421750226623,0.9643948275294605
4,no_reward,0,0.5,0.0,0.0
4,no_reward,1,0.5,0.0,0.0
4,no_reward,2,0.5,0.0,0.0
4,no_reward,3,0.5,0.0,0.0
4,no_reward,4,0.5,0.0,0.0
4,no_reward,5,0.5,0.0,0.0
4,no_reward,6,0.5,0.0,0.0
4,no_reward,7,0.5,0.0,0.0
4,no_reward,8,0.5,0.0,0.0
4,no_reward,9,0.5,0.0,0.0
4,no_reward,10,0.5,0.0,0.0
4,no_reward,11,0.5,0.0,0.0
4,no_reward,12,0.5,0.0,0.0
4,no_reward,13,0.5,0.0,0.0
4,no_reward,14,0.5,0.0,0.0
4,no_reward,15,0.5,0.0,0.0
4,no_reward,16,0.5,0.0,0.0
4,no_reward,17,0.5,0.0,0.0
4,no_reward,18,0.5,0.0,0.0
4,no_reward,19,0.5,0.0,0.0
4,no_reward,20,0.5,0.0,0.0
4,no_reward,21,0.5,0.0,0.0
4,no_reward,22,0.5,0.0,0.0
4,no_reward,23,0.5,0.0,0.0
4,no_reward,24,0.5,0.0,0.0
4,no_reward,25,0.5,0.0,0.0
4,no_reward,26,0.5,0.0,0.0
4,no_reward,27,0.5,0.0,0.0
4,no_reward,28,0.5,0.0,0.0
4,no_reward,29,0.5,0.0,0.0
4,no_reward,30,0.5,0.0,0.0
4,no_reward,31,0.5,0.0,0.0
4,no_reward,32,0.5,0.0,0.0
4,no_reward,33,0.5,0.0,0.0
4,no_reward,34,0.5,0.0,0.0
4,no_reward,35,0.5,0.0,0.0
4,no_reward,36,0.5,0.0,0.0
4,no_reward,37,0.5,0.0,0.0
4,no_reward,38,0.5,0.0,0.0
4,no_reward,39,0.5,0.0,0.0
4,no_reward,40,0.5,0.0,0.0
4,frozen,0,0.5,0.0,0.0
4,frozen,1,0.5,0.0,0.0
4,frozen,2,0.5,0.0,0.0
4,frozen,3,0.5,0.0,0.0
4,frozen,4,0.5,0.0,0.0
4,frozen,5,0.5,0.0,0.0
4,frozen,6,0.5,0.0,0.0
4,frozen,7,0.5,0.0,0.0
4,frozen,8,0.5,0.0,0.0
4,frozen,9,0.5,0.0,0.0
4,frozen,10,0.5,0.0,0.0
4,frozen,11,0.5,0.0,0.0
4,frozen,12,0.5,0.0,0.0
4,frozen,13,0.5,0.0,0.0
4,frozen,14,0.5,0.0,0.0
4,frozen,15,0.5,0.0,0.0
4,frozen,16,0.5,0.0,0.0
4,frozen,17,0.5,0.0,0.0
4,frozen,18,0.5,0.0,0.0
4,frozen,19,0.5,0.0,0.0
4,frozen,20,0.5,0.0,0.0
4,frozen,21,0.5,0.0,0.0
4,frozen,22,0.5,0.0,0.0
4,frozen,23,0.5,0.0,0.0
4,frozen,24,0.5,0.0,0.0
4,frozen,25,0.5,0.0,0.0
4,frozen,26,0.5,0.0,0.0
4,frozen,27,0.5,0.0,0.0
4,frozen,28,0.5,0.0,0.0
4,frozen,29,0.5,0.0,0.0
4,frozen,30,0.5,0.0,0.0
4,frozen,31,0.5,0.0,0.0
4,frozen,32,0.5,0.0,0.0
4,frozen,33,0.5,0.0,0.0
4,frozen,34,0.5,0.0,0.0
4,frozen,35,0.5,0.0,0.0
4,frozen,36,0.5,0.0,0.0
4,frozen,37,0.5,0.0,0.0
4,frozen,38,0.5,0.0,0.0
4,frozen,39,0.5,0.0,0.0
4,frozen,40,0.5,0.0,0.0
4,nonselective_reward,0,0.5,0.0,0.0
4,nonselective_reward,1,0.5003637269411737,0.04295384615384601,0.042662864549578905
4,nonselective_reward,2,0.5006843883058243,0.08395795692307673,0.0834104459364875
4,nonselective_reward,3,0.5009659422629749,0.12310847771569233,0.12233572294395878
4,nonselective_reward,4,0.5012120134989269,0.16049628469355115,0.1595266719952887
4,nonselective_reward,5,0.5014259202434728,0.19620730713911538,0.19506656785178844
4,nonselective_reward,6,0.5016106991568678,0.2303228281783256,0.229034264395502
4,nonselective_reward,7,0.5017691282417811,0.26291976541130535,0.26150445691165625
4,nonselective_reward,8,0.5019037479328335,0.2940709328867327,0.2925479271807536
4,nonselective_reward,9,0.5020168805053835,0.32384528574873983,0.322231772593115
4,nonselective_reward,10,0.5021106479347556,0.3523081487863524,0.35061962040901395
4,nonselective_reward,11,0.5021869883273571,0.3795214300242037,0.3777718282046585
4,nonselective_reward,12,0.5022476710359336,0.40554382040889936,0.4037456714676958
4,nonselective_reward,13,0.5022943105626598,0.4304309805674912,0.42859551923513994
4,nonselective_reward,14,0.5023283793458017,0.4542357155425034,0.45237299860119595
4,nonselective_reward,15,0.5023512195182649,0.47700813834141453,0.4751271488619895
4,nonselective_reward,16,0.5023640537195004,0.4987958230769933,0.4969045660082917
4,nonselective_reward,17,0.5023679950358668,0.5196439484180408,0.5177495382256405
4,nonselective_reward,18,0.5023640561386764,0.5395954320175389,0.5377041730134533
4,nonselective_reward,19,0.5023531576837189,0.5586910565366174,0.5568085164905133
4,nonselective_reward,20,0.502336136031034,0.57696958783783,0.5751006654133195
4,nonselective_reward,21,0.5023137503390825,0.5944678858796802,0.5926168723959511
4,nonselective_reward,22,0.5022866890831821,0.611221008805916,0.6093916447851027
4,nonselective_reward,23,0.5022555760441451,0.6272623106875668,0.6254578376115453
4,nonselective_reward,24,0.5022209758094226,0.6426235333428146,0.6408467410092908
4,nonselective_reward,25,0.5021833988257018,0.6573348926293651,0.6555881624659936
4,nonselective_reward,26,0.5021433060388338,0.6714251595758247,0.6697105042424176
4,nonselective_reward,27,0.5021011131541203,0.684921736692538,0.6832408362750197
4,nonselective_reward,28,0.5020571945473647,0.6978507297782025,0.6962049648536575
4,nonselective_reward,29,0.502011886854694,0.7102370155162567,0.708627497346026
4,nonselective_reward,30,0.5019654922669213,0.7221043051343408,0.7205319032215171
4,nonselective_reward,31,0.5019182815521895,0.7334752043809847,0.7319405716096729
4,nonselective_reward,32,0.5018704968287335,0.7443712700559246,0.7428748656121683
4,nonselective_reward,33,0.5018223541078795,0.754813063314013,0.7533551735722004
4,nonselective_reward,34,0.50177404562579,0.7648201999474483,0.7634009574912048
4,nonselective_reward,35,0.5017257419809974,0.774411397836932,0.7730307987698768
4,nonselective_reward,36,0.5016775940934095,0.7836045217492658,0.7822624414384616
4,nonselective_reward,37,0.5016297349992233,0.7924166256467625,0.7911128330301437
4,nonselective_reward,38,0.5015822814950337,0.80086399266259,0.7995981632410195
4,nonselective_reward,39,0.5015353356433642,0.8089621728857154,0.8077339005105452
4,nonselective_reward,40,0.5014889861508721,0.8167260190894327,0.815534826647435
5,reward_A,0,0.5,0.0,0.0
5,reward_A,1,0.5861331155540532,0.07999999999999985,0.010399492707672708
5,reward_A,2,0.6610921211886398,0.15359999999999985,0.019967025998731902
5,reward_A,3,0.7236649073236865,0.22131199999999984,0.028769156626506143
5,reward_A,4,0.7744654375683655,0.2836070399999999,0.03686711680405852
5,reward_A,5,0.8150262175825049,0.34091847679999976,0.04431724016740657
5,reward_A,6,0.8471432016472504,0.3936449986559999,0.05117135366168668
5,reward_A,7,0.8725150187035668,0.4421533987635198,0.05747713807642463
5,reward_A,8,0.8925937652930426,0.48678112686243824,0.06327845973798352
5,reward_A,9,0.9085547572762906,0.5278386367134431,0.06861567566661764
5,reward_A,10,0.9213207050631516,0.5656115457763677,0.07352591432096112
5,reward_A,11,0.9316041881496485,0.6003626221142582,0.07804333388295681
5,reward_A,12,0.9399512490083674,0.6323336123451175,0.08219935987999316
5,reward_A,13,0.9467793756796504,0.6617469233575082,0.08602290379726663
5,reward_A,14,0.9524081900065737,0.6888071694889075,0.08954056420115786
5,reward_A,15,0.9570832801958596,0.7137025959297949,0.09277681177273822
5,reward_A,16,0.9609943170646774,0.7366063882554112,0.09575415953859201
5,reward_A,17,0.964288673235244,0.7576778771949784,0.0984933194831773
5,reward_A,18,0.9670816126480335,0.7770636470193801,0.10101334663219586
5,reward_A,19,0.9694639079989774,0.7948985552578297,0.10333177160929308
5,reward_A,20,0.971507545595144,0.8113066708372032,0.10546472258822259
5,reward_A,21,0.973270012814553,0.826402137170227,0.10742703748883753
5,reward_A,22,0.9747975352251814,0.8402899661966088,0.10923236719740326
5,reward_A,23,0.9761275337322025,0.8530667689008802,0.11089327052928366
5,reward_A,24,0.9772905004766064,0.8648214273888097,0.11242130159461394
5,reward_A,25,0.9783114396299304,0.875635713197705,0.1138270901747176
5,reward_A,26,0.9792109808172993,0.8855848561418885,0.11512041566841302
5,reward_A,27,0.9800062448695067,0.8947380676505374,0.11631027512261272
5,reward_A,28,0.980711521126624,0.9031590222384944,0.11740494582047656
5,reward_A,29,0.981338800516432,0.9109063004594149,0.11841204286251128
5,reward_A,30,0.9818981976050327,0.9180337964226617,0.11933857214118326
5,reward_A,31,0.9823982866767687,0.9245910927088488,0.12019097907756127
5,reward_A,32,0.9828463708620487,0.9306238052921408,0.12097519345902918
5,reward_A,33,0.9832486988294041,0.9361739008687696,0.1216966706899798
5,reward_A,34,0.983610640183588,0.941279988799268,0.1223604297424542
5,reward_A,35,0.9839368281687161,0.9459775896953265,0.12297108807073065
5,reward_A,36,0.9842312763490315,0.9502993825197005,0.1235328937327449
5,reward_A,37,0.9844974744725864,0.9542754319181244,0.12404975494179804
5,reward_A,38,0.9847384675996195,0.9579333973646744,0.12452526725412694
5,reward_A,39,0.9849569217125954,0.9612987255755004,0.12496273858146967
5,reward_A,40,0.9851551783557874,0.9643948275294605,0.12536521220262486
5,reward_B,0,0.5,0.0,0.0
5,reward_B,1,0.4144880500133225,0.010911510312707873,0.08000000000000018
5,reward_B,2,0.34001003443470207,0.02095009980039919,0.15360000000000007
5,reward_B,3,0.2777535951500864,0.030185602129075284,0.22131199999999995
5,reward_B,4,0.22712375762692316,0.038682264271457045,0.28360704000000003
5,reward_B,5,0.1866241780509697,0.04649919344244846,0.3409184768
5,reward_B,6,0.15449515632655145,0.05369076827976038,0.393644998656
5,reward_B,7,0.12906716785710534,0.06030701713008746,0.4421533987635199
5,reward_B,8,0.108908813628394,0.06639396607238857,0.48678112686243835
5,reward_B,9,0.0928583508677384,0.07199395909930517,0.5278386367134432
5,reward_B,10,0.08000140355644897,0.07714595268406876,0.5656115457763677
5,reward_B,11,0.06963017302379791,0.08188578678205116,0.6003626221142582
5,reward_B,12,0.06120111367958994,0.08624643415219502,0.6323336123451176
5,reward_B,13,0.05429782781855558,0.09025822973272724,0.6617469233575082
5,reward_B,14,0.04860095315896027,0.09394908166681704,0.6888071694889075
5,reward_B,15,0.043864695026878696,0.09734466544617959,0.7137025959297949
5,reward_B,16,0.039898934788969,0.10046860252319312,0.7366063882554112
5,reward_B,17,0.03655574538097767,0.10334262463404564,0.7576778771949784
5,reward_B,18,0.033719280052170765,0.1059867249760299,0.7770636470193801
5,reward_B,19,0.03129819838856291,0.10841929729065536,0.7948985552578297
5,reward_B,20,0.029219983850181087,0.11065726382011087,0.8113066708372033
5,reward_B,21,0.02742666620905233,0.11271619302720992,0.826402137170227
5,reward_B,22,0.025871587121386652,0.1146104078977409,0.8402899661966089
5,reward_B,23,0.02451694168970376,0.11635308557862967,0.8530667689008802
5,reward_B,24,0.023331899231534062,0.11795634904504737,0.8648214273888097
5,reward_B,25,0.022291158255663496,0.1194313514341514,0.875635713197705
5,reward_B,26,0.021373828572435225,0.12078835363212725,0.8855848561418885
5,reward_B,27,0.02056256120008603,0.12203679565426506,0.8947380676505374
5,reward_B,28,0.019842867029621982,0.12318536231463151,0.9031590222384944
5,reward_B,29,0.01920258010509894,0.12424204364216906,0.9109063004594149
5,reward_B,30,0.018631432341935154,0.12521419046350335,0.9180337964226617
5,reward_B,31,0.018120714613080076,0.12610856553913097,0.9245910927088488
5,reward_B,32,0.01766300515466878,0.1269313906087085,0.9306238052921408
5,reward_B,33,0.017251950737938872,0.12768838967271956,0.9361739008687696
5,reward_B,34,0.016882089427095716,0.12838482881161006,0.941279988799268
5,reward_B,35,0.016548706287028665,0.129025552819389,0.9459775896953265
5,reward_B,36,0.016247715334121938,0.12961501890654592,0.9502993825197005
5,reward_B,37,0.015975562494235745,0.13015732770673027,0.9542754319181244
5,reward_B,38,0.0157291454591285,0.13065625180289975,0.9579333973646744
5,reward_B,39,0.015505747200915694,0.13111526197137557,0.9612987255755004
5,reward_B,40,0.01530298057648028,0.13153755132637357,0.9643948275294605
5,no_reward,0,0.5,0.0,0.0
5,no_reward,1,0.5,0.0,0.0
5,no_reward,2,0.5,0.0,0.0
5,no_reward,3,0.5,0.0,0.0
5,no_reward,4,0.5,0.0,0.0
5,no_reward,5,0.5,0.0,0.0
5,no_reward,6,0.5,0.0,0.0
5,no_reward,7,0.5,0.0,0.0
5,no_reward,8,0.5,0.0,0.0
5,no_reward,9,0.5,0.0,0.0
5,no_reward,10,0.5,0.0,0.0
5,no_reward,11,0.5,0.0,0.0
5,no_reward,12,0.5,0.0,0.0
5,no_reward,13,0.5,0.0,0.0
5,no_reward,14,0.5,0.0,0.0
5,no_reward,15,0.5,0.0,0.0
5,no_reward,16,0.5,0.0,0.0
5,no_reward,17,0.5,0.0,0.0
5,no_reward,18,0.5,0.0,0.0
5,no_reward,19,0.5,0.0,0.0
5,no_reward,20,0.5,0.0,0.0
5,no_reward,21,0.5,0.0,0.0
5,no_reward,22,0.5,0.0,0.0
5,no_reward,23,0.5,0.0,0.0
5,no_reward,24,0.5,0.0,0.0
5,no_reward,25,0.5,0.0,0.0
5,no_reward,26,0.5,0.0,0.0
5,no_reward,27,0.5,0.0,0.0
5,no_reward,28,0.5,0.0,0.0
5,no_reward,29,0.5,0.0,0.0
5,no_reward,30,0.5,0.0,0.0
5,no_reward,31,0.5,0.0,0.0
5,no_reward,32,0.5,0.0,0.0
5,no_reward,33,0.5,0.0,0.0
5,no_reward,34,0.5,0.0,0.0
5,no_reward,35,0.5,0.0,0.0
5,no_reward,36,0.5,0.0,0.0
5,no_reward,37,0.5,0.0,0.0
5,no_reward,38,0.5,0.0,0.0
5,no_reward,39,0.5,0.0,0.0
5,no_reward,40,0.5,0.0,0.0
5,frozen,0,0.5,0.0,0.0
5,frozen,1,0.5,0.0,0.0
5,frozen,2,0.5,0.0,0.0
5,frozen,3,0.5,0.0,0.0
5,frozen,4,0.5,0.0,0.0
5,frozen,5,0.5,0.0,0.0
5,frozen,6,0.5,0.0,0.0
5,frozen,7,0.5,0.0,0.0
5,frozen,8,0.5,0.0,0.0
5,frozen,9,0.5,0.0,0.0
5,frozen,10,0.5,0.0,0.0
5,frozen,11,0.5,0.0,0.0
5,frozen,12,0.5,0.0,0.0
5,frozen,13,0.5,0.0,0.0
5,frozen,14,0.5,0.0,0.0
5,frozen,15,0.5,0.0,0.0
5,frozen,16,0.5,0.0,0.0
5,frozen,17,0.5,0.0,0.0
5,frozen,18,0.5,0.0,0.0
5,frozen,19,0.5,0.0,0.0
5,frozen,20,0.5,0.0,0.0
5,frozen,21,0.5,0.0,0.0
5,frozen,22,0.5,0.0,0.0
5,frozen,23,0.5,0.0,0.0
5,frozen,24,0.5,0.0,0.0
5,frozen,25,0.5,0.0,0.0
5,frozen,26,0.5,0.0,0.0
5,frozen,27,0.5,0.0,0.0
5,frozen,28,0.5,0.0,0.0
5,frozen,29,0.5,0.0,0.0
5,frozen,30,0.5,0.0,0.0
5,frozen,31,0.5,0.0,0.0
5,frozen,32,0.5,0.0,0.0
5,frozen,33,0.5,0.0,0.0
5,frozen,34,0.5,0.0,0.0
5,frozen,35,0.5,0.0,0.0
5,frozen,36,0.5,0.0,0.0
5,frozen,37,0.5,0.0,0.0
5,frozen,38,0.5,0.0,0.0
5,frozen,39,0.5,0.0,0.0
5,frozen,40,0.5,0.0,0.0
5,nonselective_reward,0,0.5,0.0,0.0
5,nonselective_reward,1,0.5003072105243621,0.045237524950099806,0.04499175649968312
5,nonselective_reward,2,0.5005780471378499,0.08825492694610793,0.08779248902980352
5,nonselective_reward,3,0.5008158530104017,0.12917320366754503,0.12852052067997488
5,nonselective_reward,4,0.5010236896160079,0.168105988974261,0.16728703613716833
5,nonselective_reward,5,0.5012043595740178,0.20516004533396048,0.20419655581137774
5,nonselective_reward,6,0.5013604276783956,0.24043572103924826,0.23934737621083468
5,nonselective_reward,7,0.501494240255229,0.2740273748388625,0.27283197907597134
5,nonselective_reward,8,0.5016079429785726,0.30602377040742335,0.3047374115900787
5,nonselective_reward,9,0.5017034972650743,0.3365084428931723,0.3351456398081334
5,nonselective_reward,10,0.5017826953587944,0.3655600396126104,0.3641338772824241
5,nonselective_reward,11,0.5018471742091829,0.39325263680355427,0.3917748907133204
5,nonselective_reward,12,0.5018984282372957,0.4196560342028651,0.41813728431484076
5,nonselective_reward,13,0.5019378210780217,0.4448360290810819,0.4432857644566641
5,nonselective_reward,14,0.5019665963792866,0.4688546712424574,0.4672813860260844
5,nonselective_reward,15,0.5019858877329144,0.4917705003847278,0.49018178184434924
5,nonselective_reward,16,0.5019967278059804,0.5136387671075371,0.5120413763711538
5,nonselective_reward,17,0.5020000567361211,0.534511638761159,0.5329115848381206
5,nonselective_reward,18,0.501996729849274,0.5544383912373431,0.5528409988662988
5,nonselective_reward,19,0.5019875247537255,0.573465587721192,0.5718755595434881
5,nonselective_reward,20,0.5019731478601035,0.5916372453464329,0.5900587188640536
5,nonselective_reward,21,0.5019542403730419,0.6089949906257516,0.6074315903663359
5,nonselective_reward,22,0.5019313837966249,0.6255782044625925,0.6240330897403901
5,nonselective_reward,23,0.5019051049923989,0.641424157490549,0.6399000661211676
5,nonselective_reward,24,0.501875880825678,0.6565681364308009,0.6550674247290351
5,nonselective_reward,25,0.5018441424330284,0.6710435621066366,0.6695682414703751
5,nonselective_reward,26,0.5018102791412281,0.6848820997066063,0.6834338700655902
5,nonselective_reward,27,0.5017746420655901,0.6981137618439732,0.6966940422298807
5,nonselective_reward,28,0.5017375474133303,0.710767004919596,0.7093769613933936
5,nonselective_reward,29,0.5016992795156239,0.7228688192579222,0.7215093904115137
5,nonselective_reward,30,0.5016600936101219,0.734444813451163,0.7331167336829586
5,nonselective_reward,31,0.5016202183939636,0.745519293314731,0.744223114062734
5,nonselective_reward,32,0.5015798583657445,0.7561153358274697,0.7548514449287141
5,nonselective_reward,33,0.501539195973415,0.7662548584028652,0.7650234977344615
5,nonselective_reward,34,0.5014983935837519,0.775958683812179,0.774759965356712
5,nonselective_reward,35,0.5014575952877914,0.7852466010570787,0.7840805215235928
5,nonselective_reward,36,0.5014169285554726,0.7941374224677472,0.7930038765889562
5,nonselective_reward,37,0.5013765057516824,0.8026490372824775,0.8015478298990826
5,nonselective_reward,38,0.501336425524925,0.8107984619462849,0.809729318980307
5,nonselective_reward,39,0.5012967740789441,0.8186018873489798,0.817564465759751
5,nonselective_reward,40,0.5012576263367989,0.8260747232073319,0.8250686200161865
6,reward_A,0,0.5,0.0,0.0
6,reward_A,1,0.5928153218454204,0.08000000000000007,0.004876783398183981
6,reward_A,2,0.6728674419689672,0.15359999999999996,0.009363424124513409
6,reward_A,3,0.7386771493787135,0.22131199999999984,0.01349113359273657
6,reward_A,4,0.7911038596424284,0.2836070399999998,0.01728862630350181
6,reward_A,5,0.832113512862867,0.34091847679999987,0.02078231959740595
6,reward_A,6,0.8639206092420978,0.3936449986559998,0.023996517427797515
6,reward_A,7,0.8885484388849538,0.4421533987635199,0.026953579431758024
6,reward_A,8,0.9076719686736201,0.48678112686243824,0.029674076475401323
6,reward_A,9,0.9226071066529646,0.5278386367134431,0.032176933755553416
6,reward_A,10,0.9343589806587245,0.5656115457763677,0.03447956245329342
6,reward_A,11,0.9436845595321346,0.6003626221142582,0.03659798085521404
6,reward_A,12,0.951150744922375,0.6323336123451175,0.03854692578498109
6,reward_A,13,0.9571819944711871,0.6617469233575082,0.04033995512036681
6,reward_A,14,0.9620971139333374,0.6888071694889075,0.041989542108921585
6,reward_A,15,0.9661368199209398,0.7137025959297949,0.04350716213839201
6,reward_A,16,0.969484066372874,0.7366063882554112,0.04490337256550492
6,reward_A,17,0.972278930019771,0.7576778771949784,0.04618788615844871
6,reward_A,18,0.9746294931934786,0.7770636470193801,0.047369638663956826
6,reward_A,19,0.9766198138354883,0.7948985552578297,0.048456850969024634
6,reward_A,20,0.9783157848465323,0.8113066708372032,0.0494570862896867
6,reward_A,21,0.9797694642950492,0.826402137170227,0.050377302784695877
6,reward_A,22,0.9810222950778645,0.8402899661966088,0.05122390196010451
6,reward_A,23,0.9821075146956902,0.8530667689008802,0.05200277320148028
6,reward_A,24,0.9830519713093834,0.8648214273888097,0.052719334743546065
6,reward_A,25,0.9838775019613601,0.875635713197705,0.05337857136224644
6,reward_A,26,0.9846019858655498,0.8855848561418885,0.05398506905145095
6,reward_A,27,0.9852401549672776,0.8947380676505374,0.05454304692551892
6,reward_A,28,0.9858042219680945,0.9031590222384944,0.05505638656966172
6,reward_A,29,0.9863043701659131,0.9109063004594149,0.05552865904227278
6,reward_A,30,0.9867491379932026,0.9180337964226617,0.05596314971707517
6,reward_A,31,0.9871457227893347,0.9245910927088488,0.05636288113789334
6,reward_A,32,0.9875002222320665,0.9306238052921408,0.05673063404504608
6,reward_A,33,0.9878178273516331,0.9361739008687696,0.05706896671962647
6,reward_A,34,0.9881029777147194,0.941279988799268,0.057380232780240514
6,reward_A,35,0.98835948687788,0.9459775896953265,0.05766659755600556
6,reward_A,36,0.9885906443437161,0.9502993825197005,0.057930053149709226
6,reward_A,37,0.9887992988446823,0.9542754319181244,0.05817243229591673
6,reward_A,38,0.9889879267102321,0.9579333973646744,0.05839542111042739
6,reward_A,39,0.9891586882567508,0.9612987255755004,0.05860057081977754
6,reward_A,40,0.98931347451302,0.9643948275294605,0.058789308552379405
6,reward_B,0,0.5,0.0,0.0
6,reward_B,1,0.40718467815458,0.0048767833981840925,0.07999999999999985
6,reward_B,2,0.327132558031033,0.00936342412451352,0.15359999999999985
6,reward_B,3,0.26132285062128674,0.013491133592736793,0.22131199999999973
6,reward_B,4,0.20889614035757173,0.01728862630350192,0.2836070399999998
6,reward_B,5,0.1678864871371329,0.02078231959740584,0.34091847679999976
6,reward_B,6,0.13607939075790224,0.023996517427797515,0.3936449986559998
6,reward_B,7,0.11145156111504635,0.026953579431757912,0.44215339876351967
6,reward_B,8,0.09232803132637997,0.029674076475401545,0.48678112686243813
6,reward_B,9,0.07739289334703547,0.03217693375555353,0.5278386367134431
6,reward_B,10,0.0656410193412755,0.03447956245329342,0.5656115457763675
6,reward_B,11,0.05631544046786534,0.03659798085521404,0.6003626221142582
6,reward_B,12,0.04884925507762514,0.0385469257849812,0.6323336123451175
6,reward_B,13,0.04281800552881301,0.04033995512036692,0.6617469233575081
6,reward_B,14,0.03790288606666274,0.04198954210892181,0.6888071694889074
6,reward_B,15,0.03386318007906022,0.04350716213839212,0.7137025959297948
6,reward_B,16,0.030515933627126058,0.04490337256550492,0.7366063882554112
6,reward_B,17,0.027721069980228913,0.04618788615844871,0.7576778771949784
6,reward_B,18,0.02537050680652144,0.04736963866395694,0.7770636470193801
6,reward_B,19,0.023380186164511617,0.048456850969024634,0.7948985552578296
6,reward_B,20,0.021684215153467655,0.049457086289686814,0.8113066708372032
6,reward_B,21,0.02023053570495085,0.0503773027846961,0.826402137170227
6,reward_B,22,0.018977704922135564,0.05122390196010451,0.8402899661966088
6,reward_B,23,0.017892485304309837,0.05200277320148028,0.8530667689008802
6,reward_B,24,0.01694802869061663,0.052719334743546065,0.8648214273888097
6,reward_B,25,0.016122498038639826,0.05337857136224655,0.875635713197705
6,reward_B,26,0.015398014134450211,0.05398506905145095,0.8855848561418885
6,reward_B,27,0.01475984503272247,0.054543046925519145,0.8947380676505374
6,reward_B,28,0.014195778031905573,0.05505638656966194,0.9031590222384944
6,reward_B,29,0.013695629834086823,0.05552865904227311,0.9109063004594149
6,reward_B,30,0.013250862006797313,0.05596314971707528,0.9180337964226617
6,reward_B,31,0.012854277210665396,0.05636288113789334,0.9245910927088488
6,reward_B,32,0.012499777767933672,0.05673063404504619,0.9306238052921408
6,reward_B,33,0.012182172648366928,0.05706896671962658,0.9361739008687696
6,reward_B,34,0.01189702228528053,0.057380232780240514,0.941279988799268
6,reward_B,35,0.011640513122119967,0.05766659755600578,0.9459775896953265
6,reward_B,36,0.011409355656283773,0.05793005314970934,0.9502993825197005
6,reward_B,37,0.011200701155317818,0.05817243229591673,0.9542754319181244
6,reward_B,38,0.011012073289767837,0.058395421110427725,0.9579333973646744
6,reward_B,39,0.010841311743249189,0.05860057081977765,0.9612987255755004
6,reward_B,40,0.010686525486980023,0.058789308552379405,0.9643948275294605
6,no_reward,0,0.5,0.0,0.0
6,no_reward,1,0.5,0.0,0.0
6,no_reward,2,0.5,0.0,0.0
6,no_reward,3,0.5,0.0,0.0
6,no_reward,4,0.5,0.0,0.0
6,no_reward,5,0.5,0.0,0.0
6,no_reward,6,0.5,0.0,0.0
6,no_reward,7,0.5,0.0,0.0
6,no_reward,8,0.5,0.0,0.0
6,no_reward,9,0.5,0.0,0.0
6,no_reward,10,0.5,0.0,0.0
6,no_reward,11,0.5,0.0,0.0
6,no_reward,12,0.5,0.0,0.0
6,no_reward,13,0.5,0.0,0.0
6,no_reward,14,0.5,0.0,0.0
6,no_reward,15,0.5,0.0,0.0
6,no_reward,16,0.5,0.0,0.0
6,no_reward,17,0.5,0.0,0.0
6,no_reward,18,0.5,0.0,0.0
6,no_reward,19,0.5,0.0,0.0
6,no_reward,20,0.5,0.0,0.0
6,no_reward,21,0.5,0.0,0.0
6,no_reward,22,0.5,0.0,0.0
6,no_reward,23,0.5,0.0,0.0
6,no_reward,24,0.5,0.0,0.0
6,no_reward,25,0.5,0.0,0.0
6,no_reward,26,0.5,0.0,0.0
6,no_reward,27,0.5,0.0,0.0
6,no_reward,28,0.5,0.0,0.0
6,no_reward,29,0.5,0.0,0.0
6,no_reward,30,0.5,0.0,0.0
6,no_reward,31,0.5,0.0,0.0
6,no_reward,32,0.5,0.0,0.0
6,no_reward,33,0.5,0.0,0.0
6,no_reward,34,0.5,0.0,0.0
6,no_reward,35,0.5,0.0,0.0
6,no_reward,36,0.5,0.0,0.0
6,no_reward,37,0.5,0.0,0.0
6,no_reward,38,0.5,0.0,0.0
6,no_reward,39,0.5,0.0,0.0
6,no_reward,40,0.5,0.0,0.0
6,frozen,0,0.5,0.0,0.0
6,frozen,1,0.5,0.0,0.0
6,frozen,2,0.5,0.0,0.0
6,frozen,3,0.5,0.0,0.0
6,frozen,4,0.5,0.0,0.0
6,frozen,5,0.5,0.0,0.0
6,frozen,6,0.5,0.0,0.0
6,frozen,7,0.5,0.0,0.0
6,frozen,8,0.5,0.0,0.0
